NO	GN	AGE	EDU	HHM	HHW	IWORK	IOPW	IRTEH	RESTEHP	IWTEH	ITT	HHINC	IEVAL	PHU	MAIN_MODE	SEC_MODE	TTSTA	STOP	TAXI	HHCOW	CAR_TT	CAR_CO	CAR_WT	PT_TT	PT_CO	PT_WT	AT_TT	AT_CO	AT_WT	T_TT	T_CO	T_WT	AirportToHotelCHOICE	WILLP	W_CAR_TT	W_CAR_CO	W_CAR_WT	W_PT_TT	W_PT_CO	W_PT_WT	W_AT_TT	W_AT_CO	W_AT_WT	W_T_TT	W_T_CO	W_T_WT	WorkTrip_CHOICE	REC_CAR_TT	REC_CAR_CO	REC_CAR_WT	REC_AT_TT	REC_AT_CO	REC_AT_WT	REC_T_TT	REC_T_CO	REC_T_WT	RecTripCHOICE	ID	MEHTR	EMTR	TaxiMoreComfortableThanAuto	NeedCarAtWork	PreferNotToDrive	EcoSysFriendly	PreferToUsePT	TaxiWaitingTime	PreferWalking	PreferAuto	StressfulWhilePassanger	ParkingNotAvailable	PreferToRenACar	PreferTaxi	UsedCruise	PreferElectricAuto	PreferHybridAuto	TrustAutoDrive	UsingSiriORAlexa	TrustCruise	UseGoogleMas	UsingTimeINAuto	FacingTraffic	SharedApp	BeingOnTimeMatters	ATUsingCamera	TalkingToOperator	LandOperatorControl	ATWorkWithTaxi	MobileIsImportant	RecreationRatherWork	TechnologyMatter	WorryAboutPrivacy	WaitingForNewBrandTech	SharingTripIsOk	EconomicalSatisfied
428	1	4	3	4	2	3	5	1	4	1	2	5	2	1	1	4	1	1	3	1	75	130	5	120	15	30	20	300	10	70	95	10	4	5	75	70	0	105	10	25	20	400	10	70	100	10	4	80	100	0	20	400	10	70	90	10	2	61	0	0	5	3	2	4	4	4	5	2	2	5	1	5	1	5	5	3	3	4	5	4	5	5	5	4	4	4	4	5	4	4	2	4	4	2
429	1	4	3	4	2	3	5	1	4	1	2	5	2	1	1	4	1	1	3	1	60	95	5	110	20	30	20	400	5	70	120	10	4	5	50	50	2	85	15	25	20	400	5	70	120	10	4	65	85	5	20	400	5	70	110	10	1	61	0	0	5	3	2	4	4	4	5	2	2	5	1	5	1	5	5	3	3	4	5	4	5	5	5	4	4	4	4	5	4	4	2	4	4	2
430	1	4	3	4	2	3	5	1	4	1	2	5	2	1	1	4	1	1	3	1	100	95	10	85	15	30	20	600	5	110	95	10	4	5	90	50	4	70	10	25	20	600	5	90	100	10	4	115	85	10	20	600	5	110	90	10	1	61	0	0	5	3	2	4	4	4	5	2	2	5	1	5	1	5	5	3	3	4	5	4	5	5	5	4	4	4	4	5	4	4	2	4	4	2
431	1	4	3	4	2	3	5	1	4	1	2	5	2	1	1	4	1	1	3	1	60	70	5	120	15	30	15	600	7	70	95	5	4	5	50	30	0	105	10	25	15	600	7	70	100	5	4	65	60	0	15	600	7	70	90	5	1	61	0	0	5	3	2	4	4	4	5	2	2	5	1	5	1	5	5	3	3	4	5	4	5	5	5	4	4	4	4	5	4	4	2	4	4	2
432	1	4	3	4	2	3	5	1	4	1	2	5	2	1	1	4	1	1	3	1	100	95	15	85	10	20	15	600	7	110	150	10	4	5	90	50	4	70	5	15	15	600	7	90	150	10	4	115	85	10	15	600	7	110	140	10	1	61	0	0	5	3	2	4	4	4	5	2	2	5	1	5	1	5	5	3	3	4	5	4	5	5	5	4	4	4	4	5	4	4	2	4	4	2
433	1	4	3	3	2	2	5	1	1	1	1	4	2	2	7	4	1	1	2	3	75	70	7	110	20	20	20	600	10	70	120	5	2	1	75	30	2	85	15	15	20	400	10	70	120	5	1	80	60	5	20	600	10	70	110	5	1	63	1	0	4	2	4	5	4	2	2	3	2	4	1	4	1	3	4	3	5	4	4	4	2	5	2	4	4	3	4	5	4	4	2	4	2	2
434	1	4	3	3	2	2	5	1	1	1	1	4	2	2	7	4	1	1	2	3	75	130	5	120	15	30	20	300	10	70	95	10	3	1	75	70	0	105	10	25	20	400	10	70	100	10	1	80	100	0	20	400	10	70	90	10	1	63	1	0	4	2	4	5	4	2	2	3	2	4	1	4	1	3	4	3	5	4	4	4	2	5	2	4	4	3	4	5	4	4	2	4	2	2
435	1	4	3	3	2	2	5	1	1	1	1	4	2	2	7	4	1	1	2	3	60	95	5	110	20	30	20	400	5	70	120	10	1	1	50	50	2	85	15	25	20	400	5	70	120	10	1	65	85	5	20	400	5	70	110	10	3	63	1	0	4	2	4	5	4	2	2	3	2	4	1	4	1	3	4	3	5	4	4	4	2	5	2	4	4	3	4	5	4	4	2	4	2	2
436	1	4	3	3	2	2	5	1	1	1	1	4	2	2	7	4	1	1	2	3	100	95	10	85	15	30	20	600	5	110	95	10	1	1	90	50	4	70	10	25	20	600	5	90	100	10	1	115	85	10	20	600	5	110	90	10	1	63	1	0	4	2	4	5	4	2	2	3	2	4	1	4	1	3	4	3	5	4	4	4	2	5	2	4	4	3	4	5	4	4	2	4	2	2
437	1	4	3	3	2	2	5	1	1	1	1	4	2	2	7	4	1	1	2	3	60	70	5	120	15	30	15	600	7	70	95	5	1	1	50	30	0	105	10	25	15	600	7	70	100	5	1	65	60	0	15	600	7	70	90	5	1	63	1	0	4	2	4	5	4	2	2	3	2	4	1	4	1	3	4	3	5	4	4	4	2	5	2	4	4	3	4	5	4	4	2	4	2	2
438	1	4	3	3	2	2	5	1	1	1	1	4	2	2	7	4	1	1	2	3	100	95	15	85	10	20	15	600	7	110	150	10	1	1	90	50	4	70	5	15	15	600	7	90	150	10	1	115	85	10	15	600	7	110	140	10	2	63	1	0	4	2	4	5	4	2	2	3	2	4	1	4	1	3	4	3	5	4	4	4	2	5	2	4	4	3	4	5	4	4	2	4	2	2
439	2	4	4	2	1	1	6	1	5	1	3	3	2	1	1	4	3	1	1	1	75	70	7	110	20	20	20	600	10	70	120	5	3	3	75	30	2	85	15	15	20	400	10	70	120	5	3	80	60	5	20	600	10	70	110	5	1	65	2	2	5	5	5	4	3	3	5	4	2	4	2	3	5	4	5	4	5	5	5	5	4	5	5	5	3	3	3	5	3	4	3	2	2	4
440	2	4	4	2	1	1	6	1	5	1	3	3	2	1	1	4	3	1	1	1	75	130	5	120	15	30	20	300	10	70	95	10	3	3	75	70	0	105	10	25	20	400	10	70	100	10	3	80	100	0	20	400	10	70	90	10	3	65	2	2	5	5	5	4	3	3	5	4	2	4	2	3	5	4	5	4	5	5	5	5	4	5	5	5	3	3	3	5	3	4	3	2	2	4
441	2	4	4	2	1	1	6	1	5	1	3	3	2	1	1	4	3	1	1	1	60	95	5	110	20	30	20	400	5	70	120	10	3	3	50	50	2	85	15	25	20	400	5	70	120	10	3	65	85	5	20	400	5	70	110	10	1	65	2	2	5	5	5	4	3	3	5	4	2	4	2	3	5	4	5	4	5	5	5	5	4	5	5	5	3	3	3	5	3	4	3	2	2	4
442	2	4	4	2	1	1	6	1	5	1	3	3	2	1	1	4	3	1	1	1	100	95	10	85	15	30	20	600	5	110	95	10	3	3	90	50	4	70	10	25	20	600	5	90	100	10	3	115	85	10	20	600	5	110	90	10	2	65	2	2	5	5	5	4	3	3	5	4	2	4	2	3	5	4	5	4	5	5	5	5	4	5	5	5	3	3	3	5	3	4	3	2	2	4
443	2	4	4	2	1	1	6	1	5	1	3	3	2	1	1	4	3	1	1	1	60	70	5	120	15	30	15	600	7	70	95	5	1	3	50	30	0	105	10	25	15	600	7	70	100	5	3	65	60	0	15	600	7	70	90	5	1	65	2	2	5	5	5	4	3	3	5	4	2	4	2	3	5	4	5	4	5	5	5	5	4	5	5	5	3	3	3	5	3	4	3	2	2	4
444	2	4	4	2	1	1	6	1	5	1	3	3	2	1	1	4	3	1	1	1	100	95	15	85	10	20	15	600	7	110	150	10	4	3	90	50	4	70	5	15	15	600	7	90	150	10	3	115	85	10	15	600	7	110	140	10	1	65	2	2	5	5	5	4	3	3	5	4	2	4	2	3	5	4	5	4	5	5	5	5	4	5	5	5	3	3	3	5	3	4	3	2	2	4
445	1	4	3	2	2	4	3	1	4	1	2	5	2	4	10	4	4	2	1	2	75	70	7	110	20	20	20	600	10	70	120	5	1	5	75	30	2	85	15	15	20	400	10	70	120	5	3	80	60	5	20	600	10	70	110	5	1	68	1	1	5	3	5	5	5	1	3	5	2	3	3	3	3	3	5	4	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5
446	1	4	3	2	2	4	3	1	4	1	2	5	2	4	10	4	4	2	1	2	75	130	5	120	15	30	20	300	10	70	95	10	1	5	75	70	0	105	10	25	20	400	10	70	100	10	3	80	100	0	20	400	10	70	90	10	3	68	1	1	5	3	5	5	5	1	3	5	2	3	3	3	3	3	5	4	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5
447	1	4	3	2	2	4	3	1	4	1	2	5	2	4	10	4	4	2	1	2	60	95	5	110	20	30	20	400	5	70	120	10	1	5	50	50	2	85	15	25	20	400	5	70	120	10	3	65	85	5	20	400	5	70	110	10	1	68	1	1	5	3	5	5	5	1	3	5	2	3	3	3	3	3	5	4	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5
448	1	4	3	2	2	4	3	1	4	1	2	5	2	4	10	4	4	2	1	2	100	95	10	85	15	30	20	600	5	110	95	10	4	5	90	50	4	70	10	25	20	600	5	90	100	10	3	115	85	10	20	600	5	110	90	10	2	68	1	1	5	3	5	5	5	1	3	5	2	3	3	3	3	3	5	4	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5
449	1	4	3	2	2	4	3	1	4	1	2	5	2	4	10	4	4	2	1	2	60	70	5	120	15	30	15	600	7	70	95	5	3	5	50	30	0	105	10	25	15	600	7	70	100	5	3	65	60	0	15	600	7	70	90	5	1	68	1	1	5	3	5	5	5	1	3	5	2	3	3	3	3	3	5	4	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5
450	1	4	3	2	2	4	3	1	4	1	2	5	2	4	10	4	4	2	1	2	100	95	15	85	10	20	15	600	7	110	150	10	3	5	90	50	4	70	5	15	15	600	7	90	150	10	3	115	85	10	15	600	7	110	140	10	1	68	1	1	5	3	5	5	5	1	3	5	2	3	3	3	3	3	5	4	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5
451	2	4	2	1	1	1	7	2	4	2	1	5	2	4	1	4	1	2	4	2	75	70	7	110	20	20	20	600	10	70	120	5	1	2	75	30	2	85	15	15	20	400	10	70	120	5	1	80	60	5	20	600	10	70	110	5	1	70	2	3	2	1	1	3	2	4	4	4	4	2	2	2	2	2	4	4	4	2	4	4	4	4	3	4	4	5	5	5	5	4	4	2	4	4
452	2	4	2	1	1	1	7	2	4	2	1	5	2	4	1	4	1	2	4	2	75	130	5	120	15	30	20	300	10	70	95	10	1	2	75	70	0	105	10	25	20	400	10	70	100	10	1	80	100	0	20	400	10	70	90	10	1	70	2	3	2	1	1	3	2	4	4	4	4	2	2	2	2	2	4	4	4	2	4	4	4	4	3	4	4	5	5	5	5	4	4	2	4	4
453	2	4	2	1	1	1	7	2	4	2	1	5	2	4	1	4	1	2	4	2	60	95	5	110	20	30	20	400	5	70	120	10	1	2	50	50	2	85	15	25	20	400	5	70	120	10	1	65	85	5	20	400	5	70	110	10	1	70	2	3	2	1	1	3	2	4	4	4	4	2	2	2	2	2	4	4	4	2	4	4	4	4	3	4	4	5	5	5	5	4	4	2	4	4
454	2	4	2	1	1	1	7	2	4	2	1	5	2	4	1	4	1	2	4	2	100	95	10	85	15	30	20	600	5	110	95	10	1	2	90	50	4	70	10	25	20	600	5	90	100	10	1	115	85	10	20	600	5	110	90	10	3	70	2	3	2	1	1	3	2	4	4	4	4	2	2	2	2	2	4	4	4	2	4	4	4	4	3	4	4	5	5	5	5	4	4	2	4	4
455	2	4	2	1	1	1	7	2	4	2	1	5	2	4	1	4	1	2	4	2	60	70	5	120	15	30	15	600	7	70	95	5	1	2	50	30	0	105	10	25	15	600	7	70	100	5	1	65	60	0	15	600	7	70	90	5	1	70	2	3	2	1	1	3	2	4	4	4	4	2	2	2	2	2	4	4	4	2	4	4	4	4	3	4	4	5	5	5	5	4	4	2	4	4
456	2	4	2	1	1	1	7	2	4	2	1	5	2	4	1	4	1	2	4	2	100	95	15	85	10	20	15	600	7	110	150	10	1	2	90	50	4	70	5	15	15	600	7	90	150	10	1	115	85	10	15	600	7	110	140	10	1	70	2	3	2	1	1	3	2	4	4	4	4	2	2	2	2	2	4	4	4	2	4	4	4	4	3	4	4	5	5	5	5	4	4	2	4	4
457	2	4	2	5	3	1	6	1	8	1	2	3	3	4	5	6	2	1	1	3	75	70	7	110	20	20	20	600	10	70	120	5	1	3	75	30	2	85	15	15	20	400	10	70	120	5	3	80	60	5	20	600	10	70	110	5	1	85	2	1	4	2	1	5	3	3	5	5	4	5	4	3	5	5	5	4	4	4	5	4	4	5	5	5	2	5	3	3	4	1	2	5	2	1
458	2	4	2	5	3	1	6	1	8	1	2	3	3	4	5	6	2	1	1	3	75	130	5	120	15	30	20	300	10	70	95	10	1	3	75	70	0	105	10	25	20	400	10	70	100	10	3	80	100	0	20	400	10	70	90	10	3	85	2	1	4	2	1	5	3	3	5	5	4	5	4	3	5	5	5	4	4	4	5	4	4	5	5	5	2	5	3	3	4	1	2	5	2	1
459	2	4	2	5	3	1	6	1	8	1	2	3	3	4	5	6	2	1	1	3	60	95	5	110	20	30	20	400	5	70	120	10	2	3	50	50	2	85	15	25	20	400	5	70	120	10	3	65	85	5	20	400	5	70	110	10	1	85	2	1	4	2	1	5	3	3	5	5	4	5	4	3	5	5	5	4	4	4	5	4	4	5	5	5	2	5	3	3	4	1	2	5	2	1
460	2	4	2	5	3	1	6	1	8	1	2	3	3	4	5	6	2	1	1	3	100	95	10	85	15	30	20	600	5	110	95	10	1	3	90	50	4	70	10	25	20	600	5	90	100	10	3	115	85	10	20	600	5	110	90	10	2	85	2	1	4	2	1	5	3	3	5	5	4	5	4	3	5	5	5	4	4	4	5	4	4	5	5	5	2	5	3	3	4	1	2	5	2	1
461	2	4	2	5	3	1	6	1	8	1	2	3	3	4	5	6	2	1	1	3	60	70	5	120	15	30	15	600	7	70	95	5	4	3	50	30	0	105	10	25	15	600	7	70	100	5	3	65	60	0	15	600	7	70	90	5	1	85	2	1	4	2	1	5	3	3	5	5	4	5	4	3	5	5	5	4	4	4	5	4	4	5	5	5	2	5	3	3	4	1	2	5	2	1
462	2	4	2	5	3	1	6	1	8	1	2	3	3	4	5	6	2	1	1	3	100	95	15	85	10	20	15	600	7	110	150	10	3	3	90	50	4	70	5	15	15	600	7	90	150	10	3	115	85	10	15	600	7	110	140	10	1	85	2	1	4	2	1	5	3	3	5	5	4	5	4	3	5	5	5	4	4	4	5	4	4	5	5	5	2	5	3	3	4	1	2	5	2	1
463	1	4	3	2	2	2	5	1	4	1	2	7	2	1	4	3	1	2	1	1	75	70	7	110	20	20	20	600	10	70	120	5	2	5	75	30	2	85	15	15	20	400	10	70	120	5	2	80	60	5	20	600	10	70	110	5	2	94	2	0	4	5	5	5	5	4	4	4	2	2	4	2	4	4	4	4	5	5	5	5	5	5	5	5	5	5	3	5	2	5	4	4	2	4
464	1	4	3	2	2	2	5	1	4	1	2	7	2	1	4	3	1	2	1	1	75	130	5	120	15	30	20	300	10	70	95	10	2	5	75	70	0	105	10	25	20	400	10	70	100	10	2	80	100	0	20	400	10	70	90	10	2	94	2	0	4	5	5	5	5	4	4	4	2	2	4	2	4	4	4	4	5	5	5	5	5	5	5	5	5	5	3	5	2	5	4	4	2	4
465	1	4	3	2	2	2	5	1	4	1	2	7	2	1	4	3	1	2	1	1	60	95	5	110	20	30	20	400	5	70	120	10	2	5	50	50	2	85	15	25	20	400	5	70	120	10	2	65	85	5	20	400	5	70	110	10	2	94	2	0	4	5	5	5	5	4	4	4	2	2	4	2	4	4	4	4	5	5	5	5	5	5	5	5	5	5	3	5	2	5	4	4	2	4
466	1	4	3	2	2	2	5	1	4	1	2	7	2	1	4	3	1	2	1	1	100	95	10	85	15	30	20	600	5	110	95	10	1	5	90	50	4	70	10	25	20	600	5	90	100	10	2	115	85	10	20	600	5	110	90	10	2	94	2	0	4	5	5	5	5	4	4	4	2	2	4	2	4	4	4	4	5	5	5	5	5	5	5	5	5	5	3	5	2	5	4	4	2	4
467	1	4	3	2	2	2	5	1	4	1	2	7	2	1	4	3	1	2	1	1	60	70	5	120	15	30	15	600	7	70	95	5	2	5	50	30	0	105	10	25	15	600	7	70	100	5	2	65	60	0	15	600	7	70	90	5	2	94	2	0	4	5	5	5	5	4	4	4	2	2	4	2	4	4	4	4	5	5	5	5	5	5	5	5	5	5	3	5	2	5	4	4	2	4
468	1	4	3	2	2	2	5	1	4	1	2	7	2	1	4	3	1	2	1	1	100	95	15	85	10	20	15	600	7	110	150	10	2	5	90	50	4	70	5	15	15	600	7	90	150	10	2	115	85	10	15	600	7	110	140	10	2	94	2	0	4	5	5	5	5	4	4	4	2	2	4	2	4	4	4	4	5	5	5	5	5	5	5	5	5	5	3	5	2	5	4	4	2	4
469	2	4	2	2	1	3	5	2	0	2	3	3	3	4	1	4	1	2	1	1	75	70	7	110	20	20	20	600	10	70	120	5	3	1	75	30	2	85	15	15	20	400	10	70	120	5	1	80	60	5	20	600	10	70	110	5	2	141	0	0	4	2	2	4	4	2	4	2	2	2	2	4	1	3	3	3	4	3	5	4	4	4	5	2	4	4	1	4	4	4	3	4	2	2
470	2	4	2	2	1	3	5	2	0	2	3	3	3	4	1	4	1	2	1	1	75	130	5	120	15	30	20	300	10	70	95	10	3	1	75	70	0	105	10	25	20	400	10	70	100	10	1	80	100	0	20	400	10	70	90	10	3	141	0	0	4	2	2	4	4	2	4	2	2	2	2	4	1	3	3	3	4	3	5	4	4	4	5	2	4	4	1	4	4	4	3	4	2	2
471	2	4	2	2	1	3	5	2	0	2	3	3	3	4	1	4	1	2	1	1	60	95	5	110	20	30	20	400	5	70	120	10	1	1	50	50	2	85	15	25	20	400	5	70	120	10	1	65	85	5	20	400	5	70	110	10	1	141	0	0	4	2	2	4	4	2	4	2	2	2	2	4	1	3	3	3	4	3	5	4	4	4	5	2	4	4	1	4	4	4	3	4	2	2
472	2	4	2	2	1	3	5	2	0	2	3	3	3	4	1	4	1	2	1	1	100	95	10	85	15	30	20	600	5	110	95	10	1	1	90	50	4	70	10	25	20	600	5	90	100	10	1	115	85	10	20	600	5	110	90	10	3	141	0	0	4	2	2	4	4	2	4	2	2	2	2	4	1	3	3	3	4	3	5	4	4	4	5	2	4	4	1	4	4	4	3	4	2	2
473	2	4	2	2	1	3	5	2	0	2	3	3	3	4	1	4	1	2	1	1	60	70	5	120	15	30	15	600	7	70	95	5	2	1	50	30	0	105	10	25	15	600	7	70	100	5	3	65	60	0	15	600	7	70	90	5	3	141	0	0	4	2	2	4	4	2	4	2	2	2	2	4	1	3	3	3	4	3	5	4	4	4	5	2	4	4	1	4	4	4	3	4	2	2
474	2	4	2	2	1	3	5	2	0	2	3	3	3	4	1	4	1	2	1	1	100	95	15	85	10	20	15	600	7	110	150	10	4	1	90	50	4	70	5	15	15	600	7	90	150	10	1	115	85	10	15	600	7	110	140	10	2	141	0	0	4	2	2	4	4	2	4	2	2	2	2	4	1	3	3	3	4	3	5	4	4	4	5	2	4	4	1	4	4	4	3	4	2	2
475	2	4	2	2	1	2	7	2	0	2	1	3	3	2	1	4	5	2	4	1	75	70	7	110	20	20	20	600	10	70	120	5	4	1	75	30	2	85	15	15	20	400	10	70	120	5	4	80	60	5	20	600	10	70	110	5	1	219	0	0	4	4	3	4	3	2	4	4	2	1	1	3	4	5	5	4	5	4	4	4	2	2	1	4	4	3	4	4	5	3	4	4	4	2
476	2	4	2	2	1	2	7	2	0	2	1	3	3	2	1	4	5	2	4	1	75	130	5	120	15	30	20	300	10	70	95	10	4	1	75	70	0	105	10	25	20	400	10	70	100	10	4	80	100	0	20	400	10	70	90	10	1	219	0	0	4	4	3	4	3	2	4	4	2	1	1	3	4	5	5	4	5	4	4	4	2	2	1	4	4	3	4	4	5	3	4	4	4	2
477	2	4	2	2	1	2	7	2	0	2	1	3	3	2	1	4	5	2	4	1	60	95	5	110	20	30	20	400	5	70	120	10	1	1	50	50	2	85	15	25	20	400	5	70	120	10	4	65	85	5	20	400	5	70	110	10	1	219	0	0	4	4	3	4	3	2	4	4	2	1	1	3	4	5	5	4	5	4	4	4	2	2	1	4	4	3	4	4	5	3	4	4	4	2
478	2	4	2	2	1	2	7	2	0	2	1	3	3	2	1	4	5	2	4	1	100	95	10	85	15	30	20	600	5	110	95	10	4	1	90	50	4	70	10	25	20	600	5	90	100	10	4	115	85	10	20	600	5	110	90	10	1	219	0	0	4	4	3	4	3	2	4	4	2	1	1	3	4	5	5	4	5	4	4	4	2	2	1	4	4	3	4	4	5	3	4	4	4	2
479	2	4	2	2	1	2	7	2	0	2	1	3	3	2	1	4	5	2	4	1	60	70	5	120	15	30	15	600	7	70	95	5	4	1	50	30	0	105	10	25	15	600	7	70	100	5	4	65	60	0	15	600	7	70	90	5	1	219	0	0	4	4	3	4	3	2	4	4	2	1	1	3	4	5	5	4	5	4	4	4	2	2	1	4	4	3	4	4	5	3	4	4	4	2
480	2	4	2	2	1	2	7	2	0	2	1	3	3	2	1	4	5	2	4	1	100	95	15	85	10	20	15	600	7	110	150	10	4	1	90	50	4	70	5	15	15	600	7	90	150	10	4	115	85	10	15	600	7	110	140	10	1	219	0	0	4	4	3	4	3	2	4	4	2	1	1	3	4	5	5	4	5	4	4	4	2	2	1	4	4	3	4	4	5	3	4	4	4	2
481	2	3	3	1	1	4	4	2	0	2	2	7	3	3	3	7	1	1	3	0	75	70	7	110	20	20	20	600	10	70	120	5	1	1	75	30	2	85	15	15	20	400	10	70	120	5	4	80	60	5	20	600	10	70	110	5	3	1	3	2	4	2	2	4	4	4	5	2	2	4	4	2	4	4	4	5	5	4	4	4	3	4	3	4	3	3	4	4	4	4	2	4	4	4
482	2	3	3	1	1	4	4	2	0	2	2	7	3	3	3	7	1	1	3	0	75	130	5	120	15	30	20	300	10	70	95	10	2	1	75	70	0	105	10	25	20	400	10	70	100	10	4	80	100	0	20	400	10	70	90	10	2	1	3	2	4	2	2	4	4	4	5	2	2	4	4	2	4	4	4	5	5	4	4	4	3	4	3	4	3	3	4	4	4	4	2	4	4	4
483	2	3	3	1	1	4	4	2	0	2	2	7	3	3	3	7	1	1	3	0	60	95	5	110	20	30	20	400	5	70	120	10	2	1	50	50	2	85	15	25	20	400	5	70	120	10	1	65	85	5	20	400	5	70	110	10	3	1	3	2	4	2	2	4	4	4	5	2	2	4	4	2	4	4	4	5	5	4	4	4	3	4	3	4	3	3	4	4	4	4	2	4	4	4
484	2	3	3	1	1	4	4	2	0	2	2	7	3	3	3	7	1	1	3	0	100	95	10	85	15	30	20	600	5	110	95	10	1	1	90	50	4	70	10	25	20	600	5	90	100	10	4	115	85	10	20	600	5	110	90	10	1	1	3	2	4	2	2	4	4	4	5	2	2	4	4	2	4	4	4	5	5	4	4	4	3	4	3	4	3	3	4	4	4	4	2	4	4	4
485	2	3	3	1	1	4	4	2	0	2	2	7	3	3	3	7	1	1	3	0	60	70	5	120	15	30	15	600	7	70	95	5	1	1	50	30	0	105	10	25	15	600	7	70	100	5	1	65	60	0	15	600	7	70	90	5	3	1	3	2	4	2	2	4	4	4	5	2	2	4	4	2	4	4	4	5	5	4	4	4	3	4	3	4	3	3	4	4	4	4	2	4	4	4
486	2	3	3	1	1	4	4	2	0	2	2	7	3	3	3	7	1	1	3	0	100	95	15	85	10	20	15	600	7	110	150	10	2	1	90	50	4	70	5	15	15	600	7	90	150	10	4	115	85	10	15	600	7	110	140	10	3	1	3	2	4	2	2	4	4	4	5	2	2	4	4	2	4	4	4	5	5	4	4	4	3	4	3	4	3	3	4	4	4	4	2	4	4	4
487	2	3	3	4	1	3	2	1	11	1	1	4	2	1	7	1	1	1	3	2	75	70	7	110	20	20	20	600	10	70	120	5	1	3	75	30	2	85	15	15	20	400	10	70	120	5	1	80	60	5	20	600	10	70	110	5	1	5	2	0	2	2	2	2	2	4	4	2	2	4	2	2	2	4	4	4	4	4	4	4	4	4	5	2	4	2	4	4	2	4	4	2	4	2
488	2	3	3	4	1	3	2	1	11	1	1	4	2	1	7	1	1	1	3	2	75	130	5	120	15	30	20	300	10	70	95	10	1	3	75	70	0	105	10	25	20	400	10	70	100	10	4	80	100	0	20	400	10	70	90	10	2	5	2	0	2	2	2	2	2	4	4	2	2	4	2	2	2	4	4	4	4	4	4	4	4	4	5	2	4	2	4	4	2	4	4	2	4	2
489	2	3	3	4	1	3	2	1	11	1	1	4	2	1	7	1	1	1	3	2	60	95	5	110	20	30	20	400	5	70	120	10	1	3	50	50	2	85	15	25	20	400	5	70	120	10	4	65	85	5	20	400	5	70	110	10	1	5	2	0	2	2	2	2	2	4	4	2	2	4	2	2	2	4	4	4	4	4	4	4	4	4	5	2	4	2	4	4	2	4	4	2	4	2
490	2	3	3	4	1	3	2	1	11	1	1	4	2	1	7	1	1	1	3	2	100	95	10	85	15	30	20	600	5	110	95	10	1	3	90	50	4	70	10	25	20	600	5	90	100	10	4	115	85	10	20	600	5	110	90	10	1	5	2	0	2	2	2	2	2	4	4	2	2	4	2	2	2	4	4	4	4	4	4	4	4	4	5	2	4	2	4	4	2	4	4	2	4	2
491	2	3	3	4	1	3	2	1	11	1	1	4	2	1	7	1	1	1	3	2	60	70	5	120	15	30	15	600	7	70	95	5	1	3	50	30	0	105	10	25	15	600	7	70	100	5	4	65	60	0	15	600	7	70	90	5	1	5	2	0	2	2	2	2	2	4	4	2	2	4	2	2	2	4	4	4	4	4	4	4	4	4	5	2	4	2	4	4	2	4	4	2	4	2
492	2	3	3	4	1	3	2	1	11	1	1	4	2	1	7	1	1	1	3	2	100	95	15	85	10	20	15	600	7	110	150	10	1	3	90	50	4	70	5	15	15	600	7	90	150	10	4	115	85	10	15	600	7	110	140	10	1	5	2	0	2	2	2	2	2	4	4	2	2	4	2	2	2	4	4	4	4	4	4	4	4	4	5	2	4	2	4	4	2	4	4	2	4	2
493	1	3	2	4	2	7	6	1	22	99	2	4	2	2	3	4	2	1	2	1	75	70	7	110	20	20	20	600	10	70	120	5	1	1	75	30	2	85	15	15	20	400	10	70	120	5	1	80	60	5	20	600	10	70	110	5	1	7	2	0	5	4	4	5	5	2	4	2	2	4	2	4	3	3	3	3	2	3	5	4	4	4	5	3	4	4	4	5	5	5	1	4	4	4
494	1	3	2	4	2	7	6	1	22	99	2	4	2	2	3	4	2	1	2	1	75	130	5	120	15	30	20	300	10	70	95	10	1	1	75	70	0	105	10	25	20	400	10	70	100	10	1	80	100	0	20	400	10	70	90	10	2	7	2	0	5	4	4	5	5	2	4	2	2	4	2	4	3	3	3	3	2	3	5	4	4	4	5	3	4	4	4	5	5	5	1	4	4	4
495	1	3	2	4	2	7	6	1	22	99	2	4	2	2	3	4	2	1	2	1	60	95	5	110	20	30	20	400	5	70	120	10	1	1	50	50	2	85	15	25	20	400	5	70	120	10	1	65	85	5	20	400	5	70	110	10	1	7	2	0	5	4	4	5	5	2	4	2	2	4	2	4	3	3	3	3	2	3	5	4	4	4	5	3	4	4	4	5	5	5	1	4	4	4
496	1	3	2	4	2	7	6	1	22	99	2	4	2	2	3	4	2	1	2	1	100	95	10	85	15	30	20	600	5	110	95	10	1	1	90	50	4	70	10	25	20	600	5	90	100	10	1	115	85	10	20	600	5	110	90	10	1	7	2	0	5	4	4	5	5	2	4	2	2	4	2	4	3	3	3	3	2	3	5	4	4	4	5	3	4	4	4	5	5	5	1	4	4	4
